trial_id,run_label,suite_id,arm_id,task_id,task_attempt,run_trial_ordinal,raw_reward_present,raw_reward,raw_outcome,execution_validity,activity_subtype,policy_disposition,failure_subtype,termination_subtype,exception_trusted_markers,unclassified_exception,exception_after_substantive_activity,result_reward_present,result_reward_value,result_exception_present,result_exception_type,result_termination_reason,result_status,database_result_consistency,telemetry_status,canonical_completeness,r2_indexed_completeness,r2_read_availability,analyzed_artifact_integrity_status,size_metadata_status,router_observability,classification_confidence,evidence_complete,manual_review_required,manual_review_priority,analyzer_manual_review_priority,evidence_reasons,supporting_artifact_ids,analyzer_version,cost_usd,runtime_seconds,exception_type,database_exception_summary,database_exception_summary_present,database_exception_summary_trusted_markers,bytes_read,oversized_artifacts,unavailable_artifacts,review_reasons,review_strata,trial_link
f9bd15a6-76f0-4296-981b-ad2ec15da925,router-glm-5.1/2026-06-28__13-28-50,phase3-full-20,router-glm-5.1,terminal-bench-2.0:sqlite-db-truncate,1,55,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,[],False,False,True,0,True,NonZeroAgentExitCodeError,,,consistent,database_missing_transcript_present,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: none"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 0 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: not recorded"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""51470e76-7156-4d95-aeff-25103f6333c0"",""659201d7-4579-4c0f-892d-2e7156f98c0e"",""a2125df8-c029-4f94-ae38-744bcea41a68"",""dc90350d-bf19-4cfb-93a6-a13e95ee2109"",""8a6d9881-5622-4a47-9dd2-96ddba3d2bee"",""7a1f17c7-4db8-43a8-9a6c-4f3c66ef3e17"",""bc984cf7-59f6-4dbe-940f-7f91c0919518""]",artifact-evidence-v1.3.2,,405.90929,exception_info,,False,[],26596,0,0,activity_unknown;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/f9bd15a6-76f0-4296-981b-ad2ec15da925
d0375395-e8e9-4d4c-9b84-93a709f7be73,router-glm-5.1/2026-06-28__13-28-50,phase3-full-20,router-glm-5.1,terminal-bench-2.0:torch-pipeline-parallelism,1,58,True,0,failure,unknown,activity_unknown,none_detected,timeout,timeout,"[""timeout""]",False,False,True,0,True,AgentTimeoutError,,,consistent,incomplete_evidence,9/9,9/9,partial,partial,consistent,unknown,medium,False,True,high,high,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 0"",""Workspace-changing calls: 0"",""Thinking event metadata: 42148 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: head_tail_only"",""Trajectory evidence: complete"",""Database input tokens: 15774"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""a5a20f96-aa80-44ad-b803-b077f6e71107"",""2f6c4216-b04f-40d1-82f9-896aca2afa47"",""9b0c48bf-7fe0-4b36-930c-205d9fb138d7"",""1d1085da-2b29-462a-8d4c-79ddf93b4ebe"",""09eef530-eb14-420c-b41d-be4f979bf6db"",""1f77f0fe-11ba-4b5f-b4a9-d23d3445c84a"",""7f9ab493-ef98-4f8b-b6f3-47c7f5c93300""]",artifact-evidence-v1.3.2,,1017.092522,exception_info,,False,[],8575810,1,0,activity_unknown;analyzed_artifact_integrity_issue;missing_or_incomplete_evidence;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/d0375395-e8e9-4d4c-9b84-93a709f7be73
8e15b710-3e72-4d37-af71-3dd2ecbfb39c,router-glm-5.1/2026-06-28__13-28-50,phase3-full-20,router-glm-5.1,terminal-bench-2.0:torch-pipeline-parallelism,2,59,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,incomplete_evidence,9/9,9/9,partial,partial,consistent,unknown,medium,False,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 11"",""Tool calls: 21"",""Workspace-changing calls: 13"",""Thinking event metadata: 41206 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: head_tail_only"",""Trajectory evidence: complete"",""Database input tokens: 8369"",""Transcript total input tokens: 12504"",""Transcript output tokens: 52588"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""34d043c3-4614-47d5-b271-f1af8f75a760"",""d87525e3-be1b-4bc0-aee4-440bcbc0e876"",""9d8a448e-a445-4114-bcbf-cea13e5d2f66"",""3d24bfa4-43d8-4e72-932f-17f0f112a808"",""76468a00-a1e7-45cb-893f-0f8e2e80f644"",""3af5057d-d364-472e-9bce-c034fa0b79b2"",""d315c252-dc38-4274-9387-cdfcff2eb9d0""]",artifact-evidence-v1.3.2,,1038.749737,exception_info,,False,[],8931989,1,0,analyzed_artifact_integrity_issue;missing_or_incomplete_evidence;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/8e15b710-3e72-4d37-af71-3dd2ecbfb39c
e8a01e21-002d-4c9e-8f88-d4d3dbc81f0c,router-glm-5.1/2026-06-28__13-28-50,phase3-full-20,router-glm-5.1,terminal-bench-2.0:torch-pipeline-parallelism,3,60,True,1,success,substantive,timeout_after_meaningful_activity,none_detected,none,timeout,"[""timeout""]",False,True,True,1,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 8"",""Tool calls: 32"",""Workspace-changing calls: 14"",""Thinking event metadata: 29182 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 8254"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""28eab14e-4594-4f92-8fe1-be8098a2b6d3"",""9fa78e3a-1a43-4f7d-a831-564ee06a8f29"",""c1707007-c4e6-4c7d-8473-00826cb403ba"",""fd4779c4-556d-4bee-8b41-dbe45ff4f898"",""ee163c25-b95b-40c4-a724-d85e9bd60beb"",""8c68a1c7-3767-4dce-aceb-fa8930063861"",""ce150477-dba8-4073-bc39-803b5cdbda05""]",artifact-evidence-v1.3.2,,1134.174054,exception_info,,False,[],6402066,0,0,exception_with_positive_reward;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity,/trials/e8a01e21-002d-4c9e-8f88-d4d3dbc81f0c
1ada463c-e566-48c1-8993-232e047b8a00,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:build-cython-ext,1,1,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 59"",""Tool calls: 113"",""Workspace-changing calls: 37"",""Thinking event metadata: 244 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 84453"",""Transcript total input tokens: 84453"",""Transcript output tokens: 14434"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""8f75750a-41f1-4744-8a17-152539821939"",""9098b57b-b85f-495a-a1c1-0793c1ba63ff"",""c07dcd37-04d4-4c37-aa41-3360b965bd4f"",""48b5c2a9-a15f-439b-b33c-200b306a43a1"",""8285d294-f6ed-413d-8015-f109dbcf29ca"",""8364ddc2-1277-4be7-9ade-785522b7512b""]",artifact-evidence-v1.3.2,0.783115,910.98007,,,False,[],2272292,0,0,headline_task_disagreement,task_disagreement,/trials/1ada463c-e566-48c1-8993-232e047b8a00
73d5979e-8338-4f49-9ed0-9abf03909b1b,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:build-cython-ext,2,2,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 50"",""Tool calls: 84"",""Workspace-changing calls: 33"",""Thinking event metadata: 188 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 99434"",""Transcript total input tokens: 99434"",""Transcript output tokens: 9677"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""55d08820-4f5e-46af-b3c2-2d66b5e4d40b"",""c433a8f8-40af-47fa-8a45-a2160399fa0b"",""2b65d572-45a9-495f-b989-6ea35a1635f7"",""493fc6c7-3d86-4fee-90d4-bce592903a66"",""c0694ded-46dd-4c07-b280-f2e911361eac"",""a1279fac-eec1-4ce2-b459-3dcc7b2b4f84""]",artifact-evidence-v1.3.2,0.739095,828.72732,,,False,[],1401000,0,0,headline_task_disagreement,task_disagreement,/trials/73d5979e-8338-4f49-9ed0-9abf03909b1b
87b36947-de2c-4816-8be3-b3456ab61424,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:build-cython-ext,3,3,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 40"",""Tool calls: 70"",""Workspace-changing calls: 14"",""Thinking event metadata: 199 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 67772"",""Transcript total input tokens: 67772"",""Transcript output tokens: 10215"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""41faecfc-c3f4-4261-945c-faff59831e08"",""e1a4e8ec-6964-4555-b291-68c34b962d70"",""837906b3-b02e-49f3-b824-3f0ba0bf347b"",""1d38db10-3570-4958-9c31-b1b74f1acba9"",""169cc4cd-315d-41ee-b0a2-3a68a9ee1599"",""602edcc9-4ad4-4a3a-8708-105cd9a8fc80""]",artifact-evidence-v1.3.2,0.594235,650.446944,,,False,[],893264,0,0,headline_task_disagreement,task_disagreement,/trials/87b36947-de2c-4816-8be3-b3456ab61424
9bd546e2-7ee1-43ad-ba8c-5bc1a103cd86,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:cancel-async-tasks,1,4,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 4"",""Tool calls: 3"",""Workspace-changing calls: 3"",""Thinking event metadata: 22207 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 18400"",""Transcript total input tokens: 18400"",""Transcript output tokens: 23632"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""5117f0f7-72d2-44c0-8088-b8fc91ea7d25"",""77c6011e-85b0-467e-a141-e450d2557daf"",""73b0ceaa-b3e2-420b-a020-641ddd9c4c79"",""d21a55b2-caa1-417e-ad5d-d135aa3da059"",""7dc7e94e-d64a-4bc3-96ef-999a2f060f81"",""63a172b1-dc61-414f-9718-f6c20378ea57""]",artifact-evidence-v1.3.2,0.6828,515.812202,,,False,[],4608643,0,0,headline_task_disagreement,task_disagreement,/trials/9bd546e2-7ee1-43ad-ba8c-5bc1a103cd86
3308f821-399c-4694-ade1-5023e394f799,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:cancel-async-tasks,2,5,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 12"",""Tool calls: 15"",""Workspace-changing calls: 11"",""Thinking event metadata: 19788 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 8619"",""Transcript total input tokens: 8619"",""Transcript output tokens: 25601"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""b13003d2-2b74-4534-89c9-3b46d042c100"",""dcea6540-a720-4fb8-8b55-199c2ae656ba"",""4bc911b2-394a-40bd-88d7-d3b27f34c61a"",""9ea10c31-ac04-4b49-b8c8-714f1b785fd7"",""004cf42f-35ed-462c-9c0e-f22fac0824d9"",""d683212e-16a4-4531-8580-036e029d7e38""]",artifact-evidence-v1.3.2,0.68312,697.652635,,,False,[],4338419,0,0,headline_task_disagreement,task_disagreement,/trials/3308f821-399c-4694-ade1-5023e394f799
8ee98dbf-3281-4419-99ce-5bdd914bd384,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:cancel-async-tasks,3,6,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 8"",""Tool calls: 9"",""Workspace-changing calls: 6"",""Thinking event metadata: 15322 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 6712"",""Transcript total input tokens: 6712"",""Transcript output tokens: 18367"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""04ae37cf-4c2b-4d17-a220-38c301397ef0"",""2aad3f1f-9306-45d0-bcac-c41b903f11ad"",""900de11b-4178-4645-ba7a-b14b97d7d005"",""2d7aa747-ec42-4103-9db4-127882d7cf0d"",""d517e038-edd4-4235-8266-6d8648bd8251"",""24fc6ceb-8d2f-4a69-9ec5-cefaa108550c""]",artifact-evidence-v1.3.2,0.492735,792.030102,,,False,[],3243099,0,0,headline_task_disagreement,task_disagreement,/trials/8ee98dbf-3281-4419-99ce-5bdd914bd384
182d4beb-7be6-4d34-b391-469c83c9fa69,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:configure-git-webserver,1,7,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 19"",""Tool calls: 31"",""Workspace-changing calls: 15"",""Thinking event metadata: 2422 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 18208"",""Transcript total input tokens: 18208"",""Transcript output tokens: 8783"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""e3edc4ec-86af-4a2e-95c9-7557e045aa16"",""d03659d7-030e-4775-baab-f1efa457c3b6"",""51b2f12a-a29d-4e36-9176-59e17a7a0b28"",""85ae6009-072b-4a39-9196-4e4f58cbadf5"",""40728dc2-4ccd-4c66-a7a4-b2b67d4ec943"",""c71c19e5-27c0-4b9c-911d-20f4e0c4aa80""]",artifact-evidence-v1.3.2,0.310615,313.476429,,,False,[],753788,0,0,headline_task_disagreement,task_disagreement,/trials/182d4beb-7be6-4d34-b391-469c83c9fa69
ee91378e-5f08-40c3-874f-6c8c00ffc87e,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:configure-git-webserver,2,8,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 21"",""Tool calls: 26"",""Workspace-changing calls: 21"",""Thinking event metadata: 8387 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 31632"",""Transcript total input tokens: 31632"",""Transcript output tokens: 15513"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""0cb8aac0-2f35-44a8-8270-b8516c4d93aa"",""7d764899-addc-4036-a688-40efafb6798a"",""aad501f8-a2e4-4bef-8bbf-1fa71b605def"",""7fb871fd-a98c-42b9-b5ec-c4215cbb2c7a"",""00d6e35b-f5c6-434e-9f15-5e58a926286f"",""b9630eb4-49e2-44f8-aa9e-5ba98ee41d30""]",artifact-evidence-v1.3.2,0.545985,516.441596,,,False,[],1990493,0,0,headline_task_disagreement,task_disagreement,/trials/ee91378e-5f08-40c3-874f-6c8c00ffc87e
84ebfe0a-3c3d-40c8-be1d-d97180af6fc4,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:configure-git-webserver,3,9,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 23"",""Tool calls: 28"",""Workspace-changing calls: 24"",""Thinking event metadata: 5546 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 28239"",""Transcript total input tokens: 28239"",""Transcript output tokens: 13770"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""1d44c795-98cf-4e49-9964-45284636cad9"",""66837b1a-b3d9-4270-ac73-19c849f446ce"",""507864da-557e-4a9e-971d-759ca15e35ca"",""9f789c5e-92d4-4cf1-afb2-e113c37fa128"",""fda62847-48c7-4c95-b393-1c486117c7ef"",""bb44eb36-8f24-4acd-b70a-6aa4385432ae""]",artifact-evidence-v1.3.2,0.485445,445.144529,,,False,[],1494523,0,0,headline_task_disagreement,task_disagreement,/trials/84ebfe0a-3c3d-40c8-be1d-d97180af6fc4
04b8e9b3-849f-46bf-8976-24a6a923fc18,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:custom-memory-heap-crash,1,10,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 47"",""Tool calls: 71"",""Workspace-changing calls: 44"",""Thinking event metadata: 21879 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 99692"",""Transcript total input tokens: 99692"",""Transcript output tokens: 40493"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""fee1fe33-0f29-4fe7-b3b6-978ee6e3debb"",""d781d241-93d0-4a22-91e9-12f24a57b318"",""73c32438-4198-44fc-95ad-72fd4a42ce1b"",""1a32ea14-b363-41d6-b7b9-435a78ed9f8d"",""57125eb8-6ea6-4da2-9c1b-2f762aa6afbc"",""2263c458-87ef-40d1-a688-11c414552bb7""]",artifact-evidence-v1.3.2,1.510785,1257.50892,,,False,[],5523211,0,0,headline_task_disagreement,task_disagreement,/trials/04b8e9b3-849f-46bf-8976-24a6a923fc18
42eaf9de-cf5f-42af-bd5e-01d722b2753a,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:custom-memory-heap-crash,2,11,True,1,success,substantive,timeout_after_meaningful_activity,none_detected,none,timeout,"[""timeout""]",False,True,True,1,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 61"",""Tool calls: 73"",""Workspace-changing calls: 39"",""Thinking event metadata: 33600 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 199760"",""Transcript total input tokens: 0"",""Transcript output tokens: 0"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""acad6bde-9bd9-4acd-9458-6ba806ab970d"",""878cf8e3-21ce-4d11-92fd-8b44f5e6935a"",""79190f20-f6dd-4ae4-b230-111f83bdbe41"",""158f2140-879e-4eb5-bd77-f064e74a2925"",""ae4c518a-9d32-49eb-a8d9-332fdabed21a"",""ff178323-ce1a-4bcb-9b9e-83be60d83eb0"",""08a57a77-ed26-4ff0-bf8d-e2b2461c3db0""]",artifact-evidence-v1.3.2,,1938.391202,exception_info,,False,[],8406866,0,0,exception_with_positive_reward;headline_task_disagreement;telemetry_mismatch_or_incomplete;timeout,correctness_anomaly;telemetry_or_integrity;task_disagreement,/trials/42eaf9de-cf5f-42af-bd5e-01d722b2753a
7339174e-721b-4497-8cc9-a9a209c584e4,router-glm-5.2/2026-06-19__13-47-51,phase3-full-20,router-glm-5.2,terminal-bench-2.0:custom-memory-heap-crash,3,12,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,incomplete_evidence,8/8,8/8,partial,partial,consistent,unknown,medium,False,True,medium,medium,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 32"",""Tool calls: 50"",""Workspace-changing calls: 16"",""Thinking event metadata: 40894 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: head_tail_only"",""Trajectory evidence: complete"",""Database input tokens: 97301"",""Transcript total input tokens: 97301"",""Transcript output tokens: 50608"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""1c5868cd-2c2d-41dd-93d8-85a6178b5882"",""8dacc49e-3da1-48bb-b558-9124d70208ec"",""9d122ba2-07eb-482f-9261-f9a2cd00713f"",""2a42fc08-59a0-4381-b1c7-9fd6c10b9d05"",""50b7f385-d9b2-48f8-87fd-289de316380b"",""bbb8cd87-5b9c-492f-a940-0cb0ae3b55f7""]",artifact-evidence-v1.3.2,1.751705,1153.062008,,,False,[],9197518,1,0,analyzed_artifact_integrity_issue;headline_task_disagreement;missing_or_incomplete_evidence;telemetry_mismatch_or_incomplete,correctness_anomaly;telemetry_or_integrity;task_disagreement,/trials/7339174e-721b-4497-8cc9-a9a209c584e4
