phase	row_index	arm_id	backend	backend_model	task_name	trial_name	success	outcome_bucket	exception_present	wall_clock_seconds	recorded_cost_usd	adjusted_cost_usd	known_accounting_gap_usd	cost_source	cost_confidence	input_tokens	cache_tokens	output_tokens	total_tokens
phase2	107	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	portfolio-optimization	portfolio-optimization__aSS5sBv	True	clean_success	False	220.665785	0.24460665	0.24460665	0.0	recorded_effective_cost	high	172604.0	152693.0	8376.0	333673.0
phase2	108	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	query-optimize	query-optimize__FGczUNT	True	clean_success	False	1063.99139	0.43001294999999995	0.43001294999999995	0.0	recorded_effective_cost	high	478737.0	447631.0	12862.0	939230.0
phase2	109	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	query-optimize	query-optimize__FjEd996	False	normal_failure	False	880.268884	0.20982510000000001	0.20982510000000001	0.0	recorded_effective_cost	high	210566.0	196542.0	6552.0	413660.0
phase2	110	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	query-optimize	query-optimize__utEX9ry	False	normal_failure	False	703.765581	0.22520225000000002	0.22520225000000002	0.0	recorded_effective_cost	high	293328.0	279918.0	4802.0	578048.0
phase2	111	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	schemelike-metacircular-eval	schemelike-metacircular-eval__CRjDxQK	False	exception_failure	True	1902.775063	2.3339926999999996	2.3339926999999996	0.0	recorded_effective_cost	high	203366.0	136049.0	128692.0	468107.0
phase2	112	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	schemelike-metacircular-eval	schemelike-metacircular-eval__DGnhZ9m	False	exception_failure	True	2313.817685	2.8609191	2.8609191	0.0	recorded_effective_cost	high	229294.0	147638.0	160740.0	537672.0
phase2	113	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	schemelike-metacircular-eval	schemelike-metacircular-eval__LpAZraU	False	exception_failure	True	2445.045986	0.0	0.34566928626026605	0.34566928626026605	empirical_reconstructed	medium	269280.0	176502.0	160855.0	606637.0
phase2	114	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	sqlite-db-truncate	sqlite-db-truncate__LER2wXy	True	clean_success	False	116.638408	0.16814340000000003	0.16814340000000003	0.0	recorded_effective_cost	high	137696.0	125348.0	5616.0	268660.0
phase2	115	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	sqlite-db-truncate	sqlite-db-truncate__eczgMcc	True	clean_success	False	112.768133	0.1545645	0.1545645	0.0	recorded_effective_cost	high	118786.0	107095.0	5240.0	231121.0
phase2	116	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	sqlite-db-truncate	sqlite-db-truncate__paGqCSg	True	clean_success	False	227.65812	0.39491865000000004	0.39491865000000004	0.0	recorded_effective_cost	high	186581.0	159978.0	16478.0	363037.0
phase2	117	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	torch-pipeline-parallelism	torch-pipeline-parallelism__BdE99P5	False	normal_failure	False	564.095576	0.397371	0.397371	0.0	recorded_effective_cost	high	87910.0	63630.0	19149.0	170689.0
phase2	118	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	torch-pipeline-parallelism	torch-pipeline-parallelism__N5aJPA7	False	normal_failure	False	907.915445	0.7321633499999999	0.7321633499999999	0.0	recorded_effective_cost	high	373526.0	334955.0	31100.0	739581.0
phase2	119	arm-anthropic-sonnet	anthropic	claude-sonnet-4-6	torch-pipeline-parallelism	torch-pipeline-parallelism__mh9CX9q	False	normal_failure	False	828.626163	0.8096995999999999	0.8096995999999999	0.0	recorded_effective_cost	high	409253.0	360124.0	32933.0	802310.0
phase2	120	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	build-cython-ext	build-cython-ext__L8M4jXJ	False	normal_failure	False	275.840086	0.4679552	0.4679552	0.0	recorded_effective_cost	high	3459757.0	3413172.0	13752.0	6886681.0
phase2	121	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	build-cython-ext	build-cython-ext__UN6nhCV	False	normal_failure	False	295.887806	0.5687643500000001	0.5687643500000001	0.0	recorded_effective_cost	high	4318348.0	4263206.0	14732.0	8596286.0
phase2	122	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	build-cython-ext	build-cython-ext__qTHWzSN	True	clean_success	False	267.160534	0.4924224	0.4924224	0.0	recorded_effective_cost	high	3647315.0	3588954.0	12138.0	7248407.0
phase2	123	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	cancel-async-tasks	cancel-async-tasks__488yFgz	False	normal_failure	False	61.856711	0.02571355	0.02571355	0.0	recorded_effective_cost	high	56094.0	48813.0	2347.0	107254.0
phase2	124	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	cancel-async-tasks	cancel-async-tasks__dG6q2wJ	True	clean_success	False	106.441816	0.05142855	0.05142855	0.0	recorded_effective_cost	high	60014.0	48813.0	6510.0	115337.0
phase2	125	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	cancel-async-tasks	cancel-async-tasks__rDkswp8	False	normal_failure	False	74.765114	0.0305823	0.0305823	0.0	recorded_effective_cost	high	56713.0	48813.0	3166.0	108692.0
phase2	126	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	configure-git-webserver	configure-git-webserver__TxH54j8	False	normal_failure	False	60.201726	0.0124091	0.0124091	0.0	recorded_effective_cost	high	26989.0	21826.0	755.0	49570.0
phase2	127	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	configure-git-webserver	configure-git-webserver__cD7dwif	False	normal_failure	False	59.715785	0.0120041	0.0120041	0.0	recorded_effective_cost	high	26989.0	21826.0	674.0	49489.0
phase2	128	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	configure-git-webserver	configure-git-webserver__vjLP59n	False	normal_failure	False	71.156823	0.0138591	0.0138591	0.0	recorded_effective_cost	high	26989.0	21826.0	1045.0	49860.0
phase2	129	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	custom-memory-heap-crash	custom-memory-heap-crash__gT7nHUu	True	clean_success	False	253.748808	0.22116659999999996	0.22116659999999996	0.0	recorded_effective_cost	high	869466.0	837816.0	19588.0	1726870.0
phase2	130	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	custom-memory-heap-crash	custom-memory-heap-crash__nNWKM36	True	exception_with_success_signal	True	2051.057879	0.7415342999999999	0.7415342999999999	0.0	recorded_effective_cost	high	4212286.0	4146573.0	48970.0	8407829.0
phase2	131	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	custom-memory-heap-crash	custom-memory-heap-crash__suPW9GG	False	normal_failure	False	471.103974	0.40810710000000006	0.40810710000000006	0.0	recorded_effective_cost	high	1987783.0	1940801.0	31089.0	3959673.0
phase2	132	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	fix-code-vulnerability	fix-code-vulnerability__cBVJkcZ	True	clean_success	False	131.986863	0.20682684999999995	0.20682684999999995	0.0	recorded_effective_cost	high	1405032.0	1377536.0	6953.0	2789521.0
phase2	133	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	fix-code-vulnerability	fix-code-vulnerability__cMHfDQK	True	clean_success	False	116.296678	0.21004925000000002	0.21004925000000002	0.0	recorded_effective_cost	high	1501129.0	1473755.0	5705.0	2980589.0
phase2	134	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	fix-code-vulnerability	fix-code-vulnerability__vy8N884	True	clean_success	False	96.326121	0.13748765000000002	0.13748765000000002	0.0	recorded_effective_cost	high	766853.0	733254.0	4472.0	1504579.0
phase2	135	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	git-leak-recovery	git-leak-recovery__5XoEpyZ	True	clean_success	False	64.124083	0.0401152	0.0401152	0.0	recorded_effective_cost	high	224927.0	217247.0	1761.0	443935.0
phase2	136	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	git-leak-recovery	git-leak-recovery__72isimt	True	clean_success	False	72.531653	0.05057	0.05057	0.0	recorded_effective_cost	high	311799.0	304060.0	2102.0	617961.0
phase2	137	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	git-leak-recovery	git-leak-recovery__Z9eRqJ2	True	clean_success	False	73.729386	0.04667510000000001	0.04667510000000001	0.0	recorded_effective_cost	high	258035.0	249776.0	2278.0	510089.0
phase2	138	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	llm-inference-batching-scheduler	llm-inference-batching-scheduler__FtLJRS5	False	normal_failure	False	587.703692	1.0398646	1.0398646	0.0	recorded_effective_cost	high	5578503.0	5459231.0	69081.0	11106815.0
phase2	139	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	llm-inference-batching-scheduler	llm-inference-batching-scheduler__fHQtJf9	False	normal_failure	False	562.481154	0.7642044000000003	0.7642044000000003	0.0	recorded_effective_cost	high	3459893.0	3370424.0	63172.0	6893489.0
phase2	140	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	llm-inference-batching-scheduler	llm-inference-batching-scheduler__x9RK6ks	False	normal_failure	False	549.812911	0.75844875	0.75844875	0.0	recorded_effective_cost	high	3529224.0	3437535.0	60202.0	7026961.0
phase2	141	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	model-extraction-relu-logits	model-extraction-relu-logits__866Diwq	False	normal_failure	False	147.194232	0.09585625	0.09585625	0.0	recorded_effective_cost	high	143656.0	126175.0	12279.0	282110.0
phase2	142	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	model-extraction-relu-logits	model-extraction-relu-logits__syjhNv4	False	normal_failure	False	958.457017	0.20458315000000002	0.20458315000000002	0.0	recorded_effective_cost	high	699375.0	670609.0	20319.0	1390303.0
phase2	143	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	model-extraction-relu-logits	model-extraction-relu-logits__xpV96yM	False	normal_failure	False	116.15808	0.06684445	0.06684445	0.0	recorded_effective_cost	high	97137.0	83627.0	8320.0	189084.0
phase2	144	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	modernize-scientific-stack	modernize-scientific-stack__3i5ZdHu	True	clean_success	False	74.654687	0.03305415	0.03305415	0.0	recorded_effective_cost	high	118237.0	108919.0	2116.0	229272.0
phase2	145	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	modernize-scientific-stack	modernize-scientific-stack__V43ZFNV	True	clean_success	False	96.430534	0.0371557	0.0371557	0.0	recorded_effective_cost	high	148338.0	138642.0	2268.0	289248.0
phase2	146	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	modernize-scientific-stack	modernize-scientific-stack__ka9GrMT	True	clean_success	False	81.369491	0.03901055	0.03901055	0.0	recorded_effective_cost	high	176896.0	167783.0	2184.0	346863.0
phase2	147	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	mteb-retrieve	mteb-retrieve__892u6oo	False	normal_failure	False	378.362879	0.049580650000000004	0.049580650000000004	0.0	recorded_effective_cost	high	232586.0	223289.0	3129.0	459004.0
phase2	148	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	mteb-retrieve	mteb-retrieve__VR2RhLu	False	normal_failure	False	401.810637	0.02995455	0.02995455	0.0	recorded_effective_cost	high	141465.0	134263.0	1507.0	277235.0
phase2	149	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	mteb-retrieve	mteb-retrieve__mZ7bTNT	False	normal_failure	False	418.273943	0.038216850000000004	0.038216850000000004	0.0	recorded_effective_cost	high	142389.0	134761.0	3043.0	280193.0
phase2	150	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	multi-source-data-merger	multi-source-data-merger__7CsATN3	True	clean_success	False	93.154399	0.06247885	0.06247885	0.0	recorded_effective_cost	high	244263.0	232651.0	4945.0	481859.0
phase2	151	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	multi-source-data-merger	multi-source-data-merger__Bc6tYny	True	clean_success	False	124.545524	0.05495905	0.05495905	0.0	recorded_effective_cost	high	210529.0	199643.0	4280.0	414452.0
phase2	152	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	multi-source-data-merger	multi-source-data-merger__KMnqodf	True	clean_success	False	166.066089	0.14806415	0.14806415	0.0	recorded_effective_cost	high	712830.0	692734.0	10753.0	1416317.0
phase2	153	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	nginx-request-logging	nginx-request-logging__B9tjBHK	True	clean_success	False	115.221212	0.12286615000000004	0.12286615000000004	0.0	recorded_effective_cost	high	784470.0	767044.0	4884.0	1556398.0
phase2	154	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	nginx-request-logging	nginx-request-logging__mMemdrr	True	clean_success	False	90.045097	0.09883795	0.09883795	0.0	recorded_effective_cost	high	622728.0	607942.0	3919.0	1234589.0
phase2	155	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	nginx-request-logging	nginx-request-logging__mj2ftZL	True	clean_success	False	101.985015	0.10630705000000001	0.10630705000000001	0.0	recorded_effective_cost	high	577344.0	557578.0	5192.0	1140114.0
phase2	156	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	openssl-selfsigned-cert	openssl-selfsigned-cert__Aox9HAw	True	clean_success	False	100.999789	0.09520305000000001	0.09520305000000001	0.0	recorded_effective_cost	high	508425.0	493578.0	5463.0	1007466.0
phase2	157	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	openssl-selfsigned-cert	openssl-selfsigned-cert__MmsrLHd	True	clean_success	False	79.743465	0.07149385	0.07149385	0.0	recorded_effective_cost	high	341867.0	328961.0	4497.0	675325.0
phase2	158	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	openssl-selfsigned-cert	openssl-selfsigned-cert__b9w88jD	False	normal_failure	False	80.398946	0.07086049999999999	0.07086049999999999	0.0	recorded_effective_cost	high	386609.0	374850.0	3740.0	765199.0
phase2	159	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	password-recovery	password-recovery__2xncKYA	False	normal_failure	False	58.738374	0.0139366	0.0139366	0.0	recorded_effective_cost	high	27011.0	21826.0	1055.0	49892.0
phase2	160	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	password-recovery	password-recovery__Ne7o9mX	False	normal_failure	False	131.267322	0.09935759999999998	0.09935759999999998	0.0	recorded_effective_cost	high	424941.0	408751.0	7671.0	841363.0
phase2	161	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	password-recovery	password-recovery__wHUqv6E	False	normal_failure	False	78.255507	0.0126666	0.0126666	0.0	recorded_effective_cost	high	27011.0	21826.0	801.0	49638.0
phase2	162	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	polyglot-rust-c	polyglot-rust-c__4ysqmeg	False	normal_failure	False	265.348397	0.18902075000000002	0.18902075000000002	0.0	recorded_effective_cost	high	318041.0	288385.0	24625.0	631051.0
phase2	163	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	polyglot-rust-c	polyglot-rust-c__fJ6AFQ7	False	normal_failure	False	429.590941	0.39924170000000003	0.39924170000000003	0.0	recorded_effective_cost	high	1157834.0	1106967.0	44999.0	2309800.0
phase2	164	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	polyglot-rust-c	polyglot-rust-c__kCRHYGt	False	normal_failure	False	284.76076	0.18296935000000003	0.18296935000000003	0.0	recorded_effective_cost	high	132231.0	100851.0	26733.0	259815.0
phase2	165	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	portfolio-optimization	portfolio-optimization__P5pxxrV	True	clean_success	False	229.618322	0.06723685000000001	0.06723685000000001	0.0	recorded_effective_cost	high	254651.0	240201.0	5041.0	499893.0
phase2	166	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	portfolio-optimization	portfolio-optimization__iVqiBRR	True	clean_success	False	182.316121	0.10848169999999997	0.10848169999999997	0.0	recorded_effective_cost	high	452062.0	428827.0	7477.0	888366.0
phase2	167	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	portfolio-optimization	portfolio-optimization__o8g86te	True	clean_success	False	213.68388	0.07156845	0.07156845	0.0	recorded_effective_cost	high	317325.0	303172.0	4734.0	625231.0
phase2	168	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	query-optimize	query-optimize__95F5Z9U	False	normal_failure	False	864.623511	0.10127245000000001	0.10127245000000001	0.0	recorded_effective_cost	high	531451.0	515372.0	5933.0	1052756.0
phase2	169	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	query-optimize	query-optimize__NDzPFkQ	True	clean_success	False	565.440559	0.06644655000000001	0.06644655000000001	0.0	recorded_effective_cost	high	359312.0	348893.0	3711.0	711916.0
phase2	170	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	query-optimize	query-optimize__pYiVWza	False	normal_failure	False	378.832108	0.0326982	0.0326982	0.0	recorded_effective_cost	high	84822.0	76572.0	2949.0	164343.0
phase2	171	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	schemelike-metacircular-eval	schemelike-metacircular-eval__CF92KgJ	False	normal_failure	False	1360.198138	1.3851312499999993	1.3851312499999993	0.0	recorded_effective_cost	high	9858190.0	9766353.0	63867.0	19688410.0
phase2	172	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	schemelike-metacircular-eval	schemelike-metacircular-eval__ENGC2pg	False	normal_failure	False	618.015804	0.9590445499999998	0.9590445499999998	0.0	recorded_effective_cost	high	5991253.0	5913918.0	54268.0	11959439.0
phase2	173	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	schemelike-metacircular-eval	schemelike-metacircular-eval__qn84ba9	False	normal_failure	False	877.911703	2.257381000000001	2.257381000000001	0.0	recorded_effective_cost	high	15748497.0	15611540.0	105057.0	31465094.0
phase2	174	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	sqlite-db-truncate	sqlite-db-truncate__7aPZbxY	False	normal_failure	False	155.7075	0.1331515	0.1331515	0.0	recorded_effective_cost	high	397768.0	372325.0	12827.0	782920.0
phase2	175	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	sqlite-db-truncate	sqlite-db-truncate__sMPkXy5	False	normal_failure	False	153.650432	0.13629085000000002	0.13629085000000002	0.0	recorded_effective_cost	high	456964.0	433066.0	12627.0	902657.0
phase2	176	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	sqlite-db-truncate	sqlite-db-truncate__zyiBNay	True	clean_success	False	87.865794	0.06895414999999999	0.06895414999999999	0.0	recorded_effective_cost	high	249656.0	235249.0	5487.0	490392.0
phase2	177	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	torch-pipeline-parallelism	torch-pipeline-parallelism__dRo5SEX	False	normal_failure	False	482.547926	0.10902685	0.10902685	0.0	recorded_effective_cost	high	69495.0	49146.0	15736.0	134377.0
phase2	178	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	torch-pipeline-parallelism	torch-pipeline-parallelism__vc2UmjU	False	normal_failure	False	441.558739	0.10162559999999998	0.10162559999999998	0.0	recorded_effective_cost	high	68302.0	49146.0	14554.0	132002.0
phase2	179	arm-anthropic-haiku	anthropic	claude-haiku-4-5-20251001	torch-pipeline-parallelism	torch-pipeline-parallelism__xLpPT3L	False	normal_failure	False	442.472363	0.08959185	0.08959185	0.0	recorded_effective_cost	high	66471.0	49146.0	12605.0	128222.0
phase2	180	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	build-cython-ext	build-cython-ext__7UvmbfT	True	clean_success	False	614.984886	0.041065595	0.041065595	0.0	recorded_effective_cost	high	1617071.0	1564160.0	14229.0	3195460.0
phase2	181	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	build-cython-ext	build-cython-ext__WsnoXDH	True	clean_success	False	937.758628	0.053017713	0.053017713	0.0	recorded_effective_cost	high	3395639.0	3336576.0	17506.0	6749721.0
phase2	182	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	build-cython-ext	build-cython-ext__tpPT2rQ	True	clean_success	False	584.552959	0.038852663	0.038852663	0.0	recorded_effective_cost	high	1902911.0	1853696.0	12327.0	3768934.0
phase2	183	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	cancel-async-tasks	cancel-async-tasks__6Cn2jwE	False	normal_failure	False	425.853551	0.020337613	0.020337613	0.0	recorded_effective_cost	high	220583.0	196096.0	10316.0	426995.0
phase2	184	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	cancel-async-tasks	cancel-async-tasks__J5unaNL	True	clean_success	False	238.491271	0.015074664000000002	0.015074664000000002	0.0	recorded_effective_cost	high	159560.0	135168.0	4568.0	299296.0
phase2	185	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	cancel-async-tasks	cancel-async-tasks__pXyxfCZ	True	clean_success	False	501.641918	0.023062163	0.023062163	0.0	recorded_effective_cost	high	181721.0	156416.0	13204.0	351341.0
phase2	186	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	configure-git-webserver	configure-git-webserver__ZoZUCQG	True	clean_success	False	232.078718	0.019855546	0.019855546	0.0	recorded_effective_cost	high	629022.0	595072.0	3368.0	1227462.0
phase2	187	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	configure-git-webserver	configure-git-webserver__ore2mXr	True	clean_success	False	219.97271	0.015627143	0.015627143	0.0	recorded_effective_cost	high	444499.0	417536.0	2741.0	864776.0
phase2	188	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	configure-git-webserver	configure-git-webserver__zfyPCGQ	True	clean_success	False	195.948789	0.014582302	0.014582302	0.0	recorded_effective_cost	high	359390.0	333184.0	2270.0	694844.0
phase2	189	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	custom-memory-heap-crash	custom-memory-heap-crash__8jnvJ7P	True	clean_success	False	1476.680465	0.057787372000000004	0.057787372000000004	0.0	recorded_effective_cost	high	1560590.0	1510144.0	34907.0	3105641.0
phase2	190	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	custom-memory-heap-crash	custom-memory-heap-crash__EYmH3Yb	True	clean_success	False	645.672013	0.032777714	0.032777714	0.0	recorded_effective_cost	high	436584.0	389888.0	12703.0	839175.0
phase2	191	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	custom-memory-heap-crash	custom-memory-heap-crash__Neck6xQ	True	clean_success	False	718.983626	0.032537739	0.032537739	0.0	recorded_effective_cost	high	504801.0	463488.0	14812.0	983101.0
phase2	192	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	fix-code-vulnerability	fix-code-vulnerability__5mwz8d6	True	clean_success	False	548.645538	0.042053799	0.042053799	0.0	recorded_effective_cost	high	1314273.0	1252608.0	12286.0	2579167.0
phase2	193	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	fix-code-vulnerability	fix-code-vulnerability__Pwxmfze	True	clean_success	False	195.174618	0.019854327999999997	0.019854327999999997	0.0	recorded_effective_cost	high	402936.0	366976.0	3312.0	773224.0
phase2	194	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	fix-code-vulnerability	fix-code-vulnerability__wXaytVB	True	clean_success	False	410.346155	0.034779845000000004	0.034779845000000004	0.0	recorded_effective_cost	high	1097889.0	1045760.0	9555.0	2153204.0
phase2	195	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	git-leak-recovery	git-leak-recovery__6kJCCjw	False	exception_failure	True	154.018193	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	196	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	git-leak-recovery	git-leak-recovery__f78v7mS	True	clean_success	False	121.885184	0.01296068	0.01296068	0.0	recorded_effective_cost	high	174712.0	149120.0	1480.0	325312.0
phase2	197	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	git-leak-recovery	git-leak-recovery__ztEQYdS	True	clean_success	False	135.109553	0.012974513	0.012974513	0.0	recorded_effective_cost	high	174037.0	148736.0	1643.0	324416.0
phase2	198	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	llm-inference-batching-scheduler	llm-inference-batching-scheduler__DxkFnth	True	clean_success	False	1720.771177	0.072725968	0.072725968	0.0	recorded_effective_cost	high	1299920.0	1240576.0	48752.0	2589248.0
phase2	199	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	llm-inference-batching-scheduler	llm-inference-batching-scheduler__eVw9Vuv	True	clean_success	False	1489.30565	0.09628522	0.09628522	0.0	recorded_effective_cost	high	2702840.0	2581120.0	39058.0	5323018.0
phase2	200	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	llm-inference-batching-scheduler	llm-inference-batching-scheduler__hVumJNf	False	exception_failure	True	1873.930136	0.084956573	0.084956573	0.0	recorded_effective_cost	high	1535079.0	1460096.0	54076.0	3049251.0
phase2	201	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	model-extraction-relu-logits	model-extraction-relu-logits__eK8utAm	False	normal_failure	False	873.943337	0.037072207999999995	0.037072207999999995	0.0	recorded_effective_cost	high	732868.0	701696.0	24102.0	1458666.0
phase2	202	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	model-extraction-relu-logits	model-extraction-relu-logits__jgyJ4J4	False	exception_failure	True	966.093452	0.035971658	0.035971658	0.0	recorded_effective_cost	high	213654.0	189056.0	28260.0	430970.0
phase2	203	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	model-extraction-relu-logits	model-extraction-relu-logits__xZsS8hj	True	exception_with_success_signal	True	995.872592	0.031872508	0.031872508	0.0	recorded_effective_cost	high	155230.0	130816.0	23883.0	309929.0
phase2	204	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	modernize-scientific-stack	modernize-scientific-stack__7LUqt5B	False	exception_failure	True	167.192103	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	205	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	modernize-scientific-stack	modernize-scientific-stack__8isRgc2	True	clean_success	False	208.043072	0.012913932000000001	0.012913932000000001	0.0	recorded_effective_cost	high	102940.0	77184.0	1644.0	181768.0
phase2	206	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	modernize-scientific-stack	modernize-scientific-stack__RdJvAvH	True	clean_success	False	133.620796	0.012738569	0.012738569	0.0	recorded_effective_cost	high	102899.0	76928.0	1336.0	181163.0
phase2	207	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	mteb-retrieve	mteb-retrieve__CbbnmMF	False	normal_failure	False	636.39243	0.01241809	0.01241809	0.0	recorded_effective_cost	high	100862.0	75520.0	1288.0	177670.0
phase2	208	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	mteb-retrieve	mteb-retrieve__e6bR27y	False	normal_failure	False	705.557921	0.012052922	0.012052922	0.0	recorded_effective_cost	high	99660.0	74624.0	1025.0	175309.0
phase2	209	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	mteb-retrieve	mteb-retrieve__ppbCg4U	False	normal_failure	False	626.06244	0.012677089	0.012677089	0.0	recorded_effective_cost	high	124673.0	99328.0	1485.0	225486.0
phase2	210	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	multi-source-data-merger	multi-source-data-merger__WVZxa75	False	exception_failure	True	165.328161	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	211	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	multi-source-data-merger	multi-source-data-merger__XMyjBtV	True	clean_success	False	195.358812	0.015017911000000002	0.015017911000000002	0.0	recorded_effective_cost	high	185533.0	159232.0	3448.0	348213.0
