suite_id	arm_id	run_label	task_id	attempt_index	trial_id	quality_flag	reward	exception_type	exception_summary	runtime_seconds	input_tokens	output_tokens	cost_usd	missing_cost	validity_status	invalid_reason	artifact_count	artifact_types_present	has_result	has_exception	has_agent_transcript	has_trajectory	has_trial_log	has_verifier_stdout	has_verifier_ctrf	has_verifier_reward	first_artifact_dashboard_path	trial_dashboard_path
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:password-recovery	41	341f5217-397d-4e4f-9fbb-861743d45285	exception	0	exception_info		948.271346	167948	1733		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/cb6d888b-b8dd-4cec-b30d-9a5211818100	/trials/341f5217-397d-4e4f-9fbb-861743d45285
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:password-recovery	42	86d7a95c-e9db-4e17-98cf-fd9da01d86db	exception	0	exception_info		1020.763977	85070	1227		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/ec920af1-6396-4128-8344-9d7ac191a1f5	/trials/86d7a95c-e9db-4e17-98cf-fd9da01d86db
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:polyglot-rust-c	43	ff69ae36-c7c3-4e21-8ca3-8c92b28d3312	exception	0	exception_info		959.7201	85237	6940		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/cee4c243-bdc9-4354-8307-92bf313a8eda	/trials/ff69ae36-c7c3-4e21-8ca3-8c92b28d3312
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:query-optimize	49	5f5052d1-23d1-450b-84a6-5978046c9cf3	exception		exception_info		2737.715866	551384	5517		true	valid		7	agent_transcript,config,exception,log,result,trajectory,verifier_stdout	true	true	true	true	true	true	false	false	/artifacts/e038a829-c1fe-4b9d-b18f-7db2d66435f3	/trials/5f5052d1-23d1-450b-84a6-5978046c9cf3
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:query-optimize	50	2a5ed9a3-e954-409d-8847-a4fa7c36fab2	exception		exception_info		2736.858291	385798	6590		true	valid		7	agent_transcript,config,exception,log,result,trajectory,verifier_stdout	true	true	true	true	true	true	false	false	/artifacts/a73cfed2-b407-4c8f-a204-b6be17eef634	/trials/2a5ed9a3-e954-409d-8847-a4fa7c36fab2
phase3-full-20	router-gemini-3.1-pro	router-gemini-3.1-pro/2026-06-30__14-57-05	terminal-bench-2.0:torch-pipeline-parallelism	58	d8f5c458-1f09-4efd-ad5f-9caf6890ef7f	exception	0	exception_info		1073.337128	16437	2671		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/cdd1c066-47e4-4f87-a9ac-f48fbffd193f	/trials/d8f5c458-1f09-4efd-ad5f-9caf6890ef7f
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:build-cython-ext	1	7d052800-625f-4a30-b88d-5f5f02ae496f	exception	0	exception_info		718.419866				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/2e145c6c-1208-4bcb-ab2c-16f3f2b95fb2	/trials/7d052800-625f-4a30-b88d-5f5f02ae496f
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:build-cython-ext	2	d1d55f6f-b3e7-4fc3-9754-6ad2b4cc8d2a	exception	0	exception_info		941.307195	292457	2422		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/d88e65da-06f8-41e8-9a2c-2b3005e67600	/trials/d1d55f6f-b3e7-4fc3-9754-6ad2b4cc8d2a
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:build-cython-ext	3	053ad1c3-b6ca-45ca-b6d4-d8c36e577145	exception	0	exception_info		955.278601	145183	1962		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/14c99e38-a739-4860-9d77-ddaa7391fc1c	/trials/053ad1c3-b6ca-45ca-b6d4-d8c36e577145
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:cancel-async-tasks	4	bc6c0e8c-0b73-4ee9-8889-959af5a8006b	exception	0	exception_info		944.956815	241853	9799		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/0a4e095f-aefc-468a-ad30-08795738e894	/trials/bc6c0e8c-0b73-4ee9-8889-959af5a8006b
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:cancel-async-tasks	5	f5247eeb-1bfd-46b8-8008-d6384e17c065	exception_with_success	1	exception_info		958.40638	139509	10768		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/7f67bcd9-580c-414c-84d7-cfe82822ffae	/trials/f5247eeb-1bfd-46b8-8008-d6384e17c065
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:cancel-async-tasks	6	6acb1d2d-8e5d-43ce-9fd7-81fea441880c	exception	0	exception_info		944.572891	153589	8861		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/4884e4e7-90f3-4018-82dc-6a43fc7c5738	/trials/6acb1d2d-8e5d-43ce-9fd7-81fea441880c
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:configure-git-webserver	7	5d89c2f7-657e-4f28-b674-cabb264f385a	exception	0	exception_info		950.464698	80638	1496		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/3283b273-4afd-4ffc-82eb-05f6c9c27879	/trials/5d89c2f7-657e-4f28-b674-cabb264f385a
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:configure-git-webserver	8	f45cef5d-a7b4-447d-bfdf-d2d7db5dc36e	exception	0	exception_info		949.765853	98281	2109		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/10e823d0-c6f9-4bf9-8b48-3a3762a25a13	/trials/f45cef5d-a7b4-447d-bfdf-d2d7db5dc36e
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:configure-git-webserver	9	57e0022f-7fa4-4cca-8264-caf32356c44b	exception	0	exception_info		950.66772	48023	854		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b2689012-2605-44e1-a78b-e9a8e92e2beb	/trials/57e0022f-7fa4-4cca-8264-caf32356c44b
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:custom-memory-heap-crash	10	15328a7d-f8a1-4157-a8fc-d5bc472d3ae6	exception	0	exception_info		1924.525766	208178	5923		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/ea767f71-9ba2-4a03-b819-651ff8e72a75	/trials/15328a7d-f8a1-4157-a8fc-d5bc472d3ae6
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:custom-memory-heap-crash	11	d3da4ae9-0731-47d9-ac10-2b43ff461631	exception	0	exception_info		1922.175005	471184	8837		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/8174e69f-a969-47d4-aad2-13a638faf017	/trials/d3da4ae9-0731-47d9-ac10-2b43ff461631
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:custom-memory-heap-crash	12	65ee34bf-6af0-4eb4-9ccb-5cf11310bc26	exception	0	exception_info		1858.460251	305536	5848		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/103639f8-7539-4781-a7d0-4317da9c6fd0	/trials/65ee34bf-6af0-4eb4-9ccb-5cf11310bc26
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:fix-code-vulnerability	13	1e387c08-85e6-495d-80fe-6f97a04506a5	exception_with_success	1	exception_info		950.334898	297634	5098		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/3451e819-ee46-454b-833a-3d152ba6c4e7	/trials/1e387c08-85e6-495d-80fe-6f97a04506a5
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:fix-code-vulnerability	14	ba766462-5726-46c3-a3e6-f4b087b117d8	exception	0	exception_info		954.685235	141517	1841		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/9776f717-71cd-4f18-a6bb-27b44f5110f9	/trials/ba766462-5726-46c3-a3e6-f4b087b117d8
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:fix-code-vulnerability	15	48195b08-8f5c-48d5-a830-0c3243e67b96	exception	0	exception_info		950.88859	54515	1117		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/fafe8b55-688f-423e-8a03-e56cd3edaab7	/trials/48195b08-8f5c-48d5-a830-0c3243e67b96
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:git-leak-recovery	17	7547faf1-e8a6-402d-a376-87ce1c34d31e	exception	0	exception_info		948.49374	31838	453		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/6c55fdac-f534-4ed8-b8ec-4c04b9faea0e	/trials/7547faf1-e8a6-402d-a376-87ce1c34d31e
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:llm-inference-batching-scheduler	20	72d615b7-7320-447d-9235-c46febe01dd0	exception	0	exception_info		1852.319496	843962	39543		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/c7901aec-27cc-417e-95d3-36ab7633bfe1	/trials/72d615b7-7320-447d-9235-c46febe01dd0
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:llm-inference-batching-scheduler	21	594fb69b-cf43-43dc-a277-58123dabe50b	exception	0	exception_info		1473.798899				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/92889f45-2562-46fc-8db2-a96671945fdd	/trials/594fb69b-cf43-43dc-a277-58123dabe50b
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:model-extraction-relu-logits	22	28e74d7d-d464-43d1-8d06-9f14b7e1078a	exception	0	exception_info		946.082826	256715	9519		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/85c6fa30-ea8e-4db2-b651-c1a7172f5237	/trials/28e74d7d-d464-43d1-8d06-9f14b7e1078a
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:model-extraction-relu-logits	23	fe639402-a122-4f97-9f14-371aa95734db	exception	0	exception_info		946.085817	376087	17118		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/de2cb7c3-e98b-4939-816c-1f0cabe9fdba	/trials/fe639402-a122-4f97-9f14-371aa95734db
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:modernize-scientific-stack	25	06069bcf-6f36-4000-aa41-85501e197164	exception_with_success	1	exception_info		665.899579	214879	10061		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/0a100516-674c-4c08-b88c-14f74174057b	/trials/06069bcf-6f36-4000-aa41-85501e197164
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:mteb-retrieve	29	2164c4b8-a6fc-4f45-bad1-b7fcea2a866e	exception	0	exception_info		2187.976904	534171	11019		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/5bf33006-9b2a-450d-bb50-a87454dc7891	/trials/2164c4b8-a6fc-4f45-bad1-b7fcea2a866e
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:multi-source-data-merger	33	39f8e389-d731-48f0-9b26-f5bba80617a9	exception	0	exception_info		956.672423	32631	474		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/d5d21398-3829-4fbc-8d7e-1c302b0307aa	/trials/39f8e389-d731-48f0-9b26-f5bba80617a9
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:nginx-request-logging	35	efd64dc6-e384-4836-85a0-c3bc7bfee0c4	exception_with_success	1	exception_info		1010.104507	221343	4966		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/af04bd21-1918-4f8a-b161-23ea046b28bd	/trials/efd64dc6-e384-4836-85a0-c3bc7bfee0c4
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:nginx-request-logging	36	8d4bae24-72df-4932-9152-5622b04bd8b9	exception	0	exception_info		947.241475	16029	336		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/0703147c-9159-48c3-bacc-79389f5dbdb4	/trials/8d4bae24-72df-4932-9152-5622b04bd8b9
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:openssl-selfsigned-cert	37	60f9394e-ce8f-4628-88c6-4539fab3b258	exception	0	exception_info		943.572832	121500	2361		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/913784e4-f071-4093-acfa-dc771b95c37b	/trials/60f9394e-ce8f-4628-88c6-4539fab3b258
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:openssl-selfsigned-cert	38	1f428d08-6828-4e9a-b1cd-dce114b57bad	exception	0	exception_info		943.094131	129623	1656		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/d650ce20-2dd9-4e5c-b395-3122bce5b99a	/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:openssl-selfsigned-cert	39	3c495b1b-968d-4fcb-810d-5a8f42b5f77c	exception	0	exception_info		942.800259	49409	1016		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e1a4b412-97e5-43a0-8356-77baa0108cd8	/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:password-recovery	40	b7f5caf2-0b7a-4ff1-99d2-b9c2706324d3	exception	0	exception_info		949.152741	15682	784		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b3f05dff-3271-4e79-ac9a-bd5c958e25b0	/trials/b7f5caf2-0b7a-4ff1-99d2-b9c2706324d3
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:password-recovery	41	3fc7f010-0b0c-4035-a12c-351c76e22bb2	exception	0	exception_info		948.289063	124546	2867		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/7afc1512-2728-4711-9eaa-230bf0583f93	/trials/3fc7f010-0b0c-4035-a12c-351c76e22bb2
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:password-recovery	42	e6b8a091-9c28-4381-a1fe-68e746a06b4e	exception	0	exception_info		949.671788	196458	4174		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/c2535a42-2806-497b-9f0f-8c0f741a75c5	/trials/e6b8a091-9c28-4381-a1fe-68e746a06b4e
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:portfolio-optimization	48	3f164e64-5841-49c3-bfe2-353403163473	exception	0	exception_info		954.135263	32013	497	0.17249	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/f6354004-3b3b-4bb0-bb5d-b276fd40aefb	/trials/3f164e64-5841-49c3-bfe2-353403163473
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:query-optimize	49	99d5e651-fe32-483b-8f67-9d8dc540e761	exception		exception_info		2736.716992	192199	3971		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/c247af9e-544d-482b-ad74-fb2e65e9069a	/trials/99d5e651-fe32-483b-8f67-9d8dc540e761
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:query-optimize	50	0e05ea97-a427-485c-9d04-c3ccbb54c0c2	exception		exception_info		2737.068687	121929	1363		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/2ca85006-7c33-4a8c-8702-81f3b8118bcc	/trials/0e05ea97-a427-485c-9d04-c3ccbb54c0c2
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:query-optimize	51	2ab61694-622a-487e-bb0f-938a6906c41f	exception		exception_info		2737.733978	246417	4446		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/fdcf3397-461c-4e25-9e83-e245660ae40c	/trials/2ab61694-622a-487e-bb0f-938a6906c41f
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:schemelike-metacircular-eval	52	4543a1c5-3221-4540-94c2-2284f2c88c80	exception	0	exception_info		2447.95885	503487	12784		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/0a4d8199-20ab-4615-be24-05ae7255972a	/trials/4543a1c5-3221-4540-94c2-2284f2c88c80
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:schemelike-metacircular-eval	53	3998878f-751f-4a3e-92c2-15f01df0e2b8	exception	0	exception_info		2447.647033	529727	40670		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/5c27da88-84f1-4d91-9b6b-725312c4e59a	/trials/3998878f-751f-4a3e-92c2-15f01df0e2b8
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:sqlite-db-truncate	55	6128d6f2-28f5-46cd-9cd5-e5d9c49fa404	exception	0	exception_info		943.809411	301410	9779		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/641386ce-2704-4176-8aec-cf2a5575da5d	/trials/6128d6f2-28f5-46cd-9cd5-e5d9c49fa404
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:sqlite-db-truncate	57	ff0f27d7-a6c5-4ad9-94b7-f881d822859c	exception	0	exception_info		943.660959	15613	386		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/140952ca-4df9-475f-8786-9d2d6c4d2190	/trials/ff0f27d7-a6c5-4ad9-94b7-f881d822859c
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:torch-pipeline-parallelism	59	0e2d4b91-dfd3-4715-a347-9fb74a702bbd	exception	0	exception_info		1050.235292	66463	841		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/a9f7e108-2e47-46fa-a923-a1a420daee62	/trials/0e2d4b91-dfd3-4715-a347-9fb74a702bbd
phase3-full-20	router-gemini-flash	router-gemini-flash/2026-06-27__01-30-20	terminal-bench-2.0:torch-pipeline-parallelism	60	e88858b2-0571-4ee6-af3a-cc31428f428f	exception	0	exception_info		1050.325661	48548	521		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e2209e9c-44b0-443b-ad04-973459102a31	/trials/e88858b2-0571-4ee6-af3a-cc31428f428f
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:build-cython-ext	1	f8412699-dda0-4b33-bdf7-3d46bd9eb350	exception	0	exception_info		404.477936				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/fabe696e-de9a-4e10-b928-f03d4519eaa3	/trials/f8412699-dda0-4b33-bdf7-3d46bd9eb350
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	22	1be3bc89-5645-4e2d-824f-785114b2f292	exception	0	exception_info		951.798365	6640	49212		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/a506a472-9652-4528-813b-ebb4ee0af78b	/trials/1be3bc89-5645-4e2d-824f-785114b2f292
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	23	fd1372d2-6c6c-4429-be2e-e0413e6e7769	exception	0	exception_info		406.42068				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e0ac0436-5d64-47e5-b48f-2a70b1e50a2f	/trials/fd1372d2-6c6c-4429-be2e-e0413e6e7769
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	24	1ae2869a-473a-4ac2-9e3f-95c544d9d8a4	exception	0	exception_info		937.434283	1927	34993		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/9ffeb10c-702a-4113-bcb9-403c2eacb8b7	/trials/1ae2869a-473a-4ac2-9e3f-95c544d9d8a4
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:nginx-request-logging	36	4d444fa2-9a5a-4270-8971-e870b75f5716	exception	0	exception_info		419.399348				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/57afcb45-07bd-405b-bb21-24cb36ca4b3f	/trials/4d444fa2-9a5a-4270-8971-e870b75f5716
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:openssl-selfsigned-cert	39	b67cf906-5d18-4209-9b8f-80d2863933f6	exception	0	exception_info		404.455325				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/6baaebd0-ce98-4908-b156-499d4d0e6d5e	/trials/b67cf906-5d18-4209-9b8f-80d2863933f6
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	45	3044777f-8bc8-4ac0-8af3-4b89af6644e0	exception	0	exception_info		949.506525	10546	40953		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/20d3f89d-265a-4fb9-a151-8e6805f9e90d	/trials/3044777f-8bc8-4ac0-8af3-4b89af6644e0
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	49	ea365470-0bd6-4b8c-8416-cc698092b5cc	exception		exception_info		2729.758906	7471	12899		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/9bf2b2f9-c09d-4420-b8c7-87cf8c9e1560	/trials/ea365470-0bd6-4b8c-8416-cc698092b5cc
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	50	ad1b307f-b0c4-404a-a79d-b01dd7256c73	exception		exception_info		2732.08704	5077	11058		true	valid		7	agent_transcript,config,exception,log,result,trajectory,verifier_stdout	true	true	true	true	true	true	false	false	/artifacts/6632c182-f18b-4616-875f-a18487f16ae9	/trials/ad1b307f-b0c4-404a-a79d-b01dd7256c73
phase3-full-20	router-glm-5.1	router-glm-5.1/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	51	511e4b87-e722-4741-bc08-a3cb6868339c	exception		exception_info		2733.050953	4274	9765		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/78bfe4c3-fcf4-40e7-acf1-0a16b935489c	/trials/511e4b87-e722-4741-bc08-a3cb6868339c
