phase	row_index	arm_id	backend	backend_model	task_name	trial_name	success	outcome_bucket	exception_present	wall_clock_seconds	recorded_cost_usd	adjusted_cost_usd	known_accounting_gap_usd	cost_source	cost_confidence	input_tokens	cache_tokens	output_tokens	total_tokens
phase1	107	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	polyglot-rust-c	polyglot-rust-c__ZMLTPr3	False	normal_failure	False	652.619284	0.028638457	0.028638457	0.0	recorded_effective_cost	high	154173.0	129664.0	20123.0	303960.0
phase1	108	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	nginx-request-logging	nginx-request-logging__nA72Krq	True	clean_success	False	237.398218	0.021049099	0.021049099	0.0	recorded_effective_cost	high	585565.0	552448.0	5334.0	1143347.0
phase1	109	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	fix-code-vulnerability	fix-code-vulnerability__qun5BVs	True	clean_success	False	282.703033	0.027319595	0.027319595	0.0	recorded_effective_cost	high	917485.0	874880.0	6454.0	1798819.0
phase1	110	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	multi-source-data-merger	multi-source-data-merger__8smzuEV	True	clean_success	False	202.248413	0.015964065	0.015964065	0.0	recorded_effective_cost	high	218057.0	192000.0	4521.0	414578.0
phase1	111	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	portfolio-optimization	portfolio-optimization__hbkAnQu	True	clean_success	False	339.918886	0.020606327	0.020606327	0.0	recorded_effective_cost	high	364469.0	331904.0	6020.0	702393.0
phase1	112	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	cancel-async-tasks	cancel-async-tasks__hiarpRz	False	normal_failure	False	170.65054	0.014480018999999998	0.014480018999999998	0.0	recorded_effective_cost	high	129465.0	104448.0	3700.0	237613.0
phase1	113	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	model-extraction-relu-logits	model-extraction-relu-logits__MAky6mt	False	normal_failure	False	856.274314	0.038383994000000005	0.038383994000000005	0.0	recorded_effective_cost	high	578956.0	547328.0	26025.0	1152309.0
phase1	114	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	cancel-async-tasks	cancel-async-tasks__ZRQiyGL	False	normal_failure	False	250.126985	0.016856134000000002	0.016856134000000002	0.0	recorded_effective_cost	high	165022.0	139648.0	6106.0	310776.0
phase1	115	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	build-cython-ext	build-cython-ext__Lphd38m	True	clean_success	False	745.946015	0.062474352000000004	0.062474352000000004	0.0	recorded_effective_cost	high	3497840.0	3419904.0	18592.0	6936336.0
phase1	116	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	multi-source-data-merger	multi-source-data-merger__sZeLeuK	True	clean_success	False	151.910358	0.014392729	0.014392729	0.0	recorded_effective_cost	high	180745.0	155008.0	3029.0	338782.0
phase1	117	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	custom-memory-heap-crash	custom-memory-heap-crash__yKgqvSc	True	clean_success	False	785.048853	0.043945759	0.043945759	0.0	recorded_effective_cost	high	847195.0	798208.0	22693.0	1668096.0
phase1	118	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	polyglot-rust-c	polyglot-rust-c__XFdnN3X	False	exception_failure	True	954.499216	0.028962880000000003	0.028962880000000003	0.0	recorded_effective_cost	high	153118.0	125440.0	18929.0	297487.0
phase1	119	arm-b-deepseek-pro	deepseek	deepseek-v4-pro	git-leak-recovery	git-leak-recovery__4NTXgZp	True	clean_success	False	102.509012	0.012697243999999998	0.012697243999999998	0.0	recorded_effective_cost	high	173450.0	147968.0	1237.0	322655.0
phase1	120	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	model-extraction-relu-logits	model-extraction-relu-logits__eFcsGN6	False	normal_failure	False	851.72444	0.033523168000000006	0.033523168000000006	0.0	recorded_effective_cost	high	2177884.0	2133760.0	76326.0	4387970.0
phase1	121	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	git-leak-recovery	git-leak-recovery__VtPHBVa	True	clean_success	False	76.599368	0.0044742432	0.0044742432	0.0	recorded_effective_cost	high	175686.0	150144.0	1707.0	327537.0
phase1	122	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	fix-code-vulnerability	fix-code-vulnerability__H7QFYuz	True	clean_success	False	179.591125	0.0181773648	0.0181773648	0.0	recorded_effective_cost	high	1948660.0	1874816.0	9249.0	3832725.0
phase1	123	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	multi-source-data-merger	multi-source-data-merger__UzTq57J	True	clean_success	False	103.178936	0.0054470584	0.0054470584	0.0	recorded_effective_cost	high	137577.0	112128.0	5608.0	255313.0
phase1	124	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	build-cython-ext	build-cython-ext__N9xuAjR	True	clean_success	False	311.920346	0.022562663200000003	0.022562663200000003	0.0	recorded_effective_cost	high	3025767.0	2953344.0	14836.0	5993947.0
phase1	125	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	sqlite-db-truncate	sqlite-db-truncate__8Hp9Cig	True	clean_success	False	360.987128	0.017622192000000002	0.017622192000000002	0.0	recorded_effective_cost	high	363902.0	307840.0	31827.0	703569.0
phase1	126	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	portfolio-optimization	portfolio-optimization__GcA3eTN	True	clean_success	False	169.236408	0.0054358976000000005	0.0054358976000000005	0.0	recorded_effective_cost	high	140806.0	110592.0	3201.0	254599.0
phase1	127	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	torch-pipeline-parallelism	torch-pipeline-parallelism__7sCy4dG	False	normal_failure	False	699.144171	0.0179426128	0.0179426128	0.0	recorded_effective_cost	high	193156.0	136576.0	34425.0	364157.0
phase1	128	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	cancel-async-tasks	cancel-async-tasks__jperyRa	True	clean_success	False	90.164735	0.004448595200000001	0.004448595200000001	0.0	recorded_effective_cost	high	124928.0	99584.0	2220.0	226732.0
phase1	129	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	mteb-retrieve	mteb-retrieve__XpWoCrm	True	clean_success	False	411.833662	0.004121152	0.004121152	0.0	recorded_effective_cost	high	99576.0	74240.0	1308.0	175124.0
phase1	130	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	mteb-retrieve	mteb-retrieve__oAB8kMW	False	normal_failure	False	381.510998	0.0038980088000000004	0.0038980088000000004	0.0	recorded_effective_cost	high	74029.0	48896.0	866.0	123791.0
phase1	131	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	llm-inference-batching-scheduler	llm-inference-batching-scheduler__K8NGDw7	True	clean_success	False	585.965568	0.042653436	0.042653436	0.0	recorded_effective_cost	high	3952585.0	3838720.0	57014.0	7848319.0
phase1	132	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	polyglot-rust-c	polyglot-rust-c__ekpaJrY	False	exception_failure	True	963.187906	0.0213319624	0.0213319624	0.0	recorded_effective_cost	high	47707.0	23808.0	63998.0	135513.0
phase1	133	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	query-optimize	query-optimize__wv6xvV5	True	clean_success	False	708.692393	0.0092943312	0.0092943312	0.0	recorded_effective_cost	high	444240.0	408704.0	11339.0	864283.0
phase1	134	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	query-optimize	query-optimize__N2f3YN7	True	exception_with_success_signal	True	1347.25855	0.007995456000000001	0.007995456000000001	0.0	recorded_effective_cost	high	343074.0	315520.0	11623.0	670217.0
phase1	135	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	schemelike-metacircular-eval	schemelike-metacircular-eval__mQM2eiq	False	exception_failure	True	1437.421062	0.043907292800000004	0.043907292800000004	0.0	recorded_effective_cost	high	423220.0	376576.0	129724.0	929520.0
phase1	136	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	llm-inference-batching-scheduler	llm-inference-batching-scheduler__xHzwcki	True	clean_success	False	1528.533781	0.0799271144	0.0799271144	0.0	recorded_effective_cost	high	6051469.0	5864448.0	133299.0	12049216.0
phase1	137	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	configure-git-webserver	configure-git-webserver__XXVzEvq	True	clean_success	False	149.694297	0.0053168136	0.0053168136	0.0	recorded_effective_cost	high	359379.0	333312.0	2622.0	695313.0
phase1	138	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	portfolio-optimization	portfolio-optimization__KGL7mLr	True	clean_success	False	165.394144	0.0052951864000000005	0.0052951864000000005	0.0	recorded_effective_cost	high	142703.0	114688.0	3757.0	261148.0
phase1	139	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	sqlite-db-truncate	sqlite-db-truncate__cqTetUb	False	normal_failure	False	89.449583	0.00608958	0.00608958	0.0	recorded_effective_cost	high	82065.0	48000.0	4236.0	134301.0
phase1	140	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	configure-git-webserver	configure-git-webserver__e66g62M	True	clean_success	False	130.297214	0.006422903200000001	0.006422903200000001	0.0	recorded_effective_cost	high	523711.0	495744.0	3998.0	1023453.0
phase1	141	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	cancel-async-tasks	cancel-async-tasks__MDZDKbg	True	clean_success	False	96.563715	0.0044337104000000006	0.0044337104000000006	0.0	recorded_effective_cost	high	99786.0	74368.0	2382.0	176536.0
phase1	142	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	schemelike-metacircular-eval	schemelike-metacircular-eval__gUd62nd	False	exception_failure	True	2450.969133	0.0621934768	0.0621934768	0.0	recorded_effective_cost	high	494060.0	454656.0	197871.0	1146587.0
phase1	143	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	build-cython-ext	build-cython-ext__544eH72	False	normal_failure	False	262.017357	0.0151275656	0.0151275656	0.0	recorded_effective_cost	high	1615879.0	1565952.0	13404.0	3195235.0
phase1	144	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	schemelike-metacircular-eval	schemelike-metacircular-eval__6hUb8T6	False	exception_failure	True	2553.953139	0.1136367848	0.1136367848	0.0	recorded_effective_cost	high	9268147.0	9106816.0	234112.0	18609075.0
phase1	145	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	model-extraction-relu-logits	model-extraction-relu-logits__sE7xPmu	False	normal_failure	False	475.144308	0.015598133600000001	0.015598133600000001	0.0	recorded_effective_cost	high	743031.0	707712.0	30971.0	1481714.0
phase1	146	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	modernize-scientific-stack	modernize-scientific-stack__UbDEfys	True	clean_success	False	111.0406	0.004891740000000001	0.004891740000000001	0.0	recorded_effective_cost	high	212521.0	185600.0	2154.0	400275.0
phase1	147	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	openssl-selfsigned-cert	openssl-selfsigned-cert__Zdh7Ukg	True	clean_success	False	99.429804	0.0060498088	0.0060498088	0.0	recorded_effective_cost	high	421785.0	394496.0	4017.0	820298.0
phase1	148	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	fix-code-vulnerability	fix-code-vulnerability__A2FRPqN	True	clean_success	False	161.499305	0.0138911192	0.0138911192	0.0	recorded_effective_cost	high	1180937.0	1124864.0	10326.0	2316127.0
phase1	149	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	polyglot-rust-c	polyglot-rust-c__KJhAaNM	False	exception_failure	True	961.282578	0.0213325224	0.0213325224	0.0	recorded_effective_cost	high	47707.0	23808.0	64000.0	135515.0
phase1	150	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	portfolio-optimization	portfolio-optimization__nDEJqsq	True	clean_success	False	185.325364	0.006382426400000001	0.006382426400000001	0.0	recorded_effective_cost	high	298965.0	268288.0	4773.0	572026.0
phase1	151	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	modernize-scientific-stack	modernize-scientific-stack__v4gU7LP	True	clean_success	False	87.423012	0.0043939672	0.0043939672	0.0	recorded_effective_cost	high	103881.0	77824.0	1886.0	183591.0
phase1	152	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	build-cython-ext	build-cython-ext__UrP2aYC	False	normal_failure	False	379.461211	0.027552851200000002	0.027552851200000002	0.0	recorded_effective_cost	high	3589016.0	3506304.0	21984.0	7117304.0
phase1	153	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	llm-inference-batching-scheduler	llm-inference-batching-scheduler__xGGLHDX	False	exception_failure	True	1851.044725	0.0941611496	0.0941611496	0.0	recorded_effective_cost	high	5778527.0	5564032.0	173402.0	11515961.0
phase1	154	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	torch-pipeline-parallelism	torch-pipeline-parallelism__Bh96haM	False	normal_failure	False	655.251006	0.0104896736	0.0104896736	0.0	recorded_effective_cost	high	72738.0	48512.0	24865.0	146115.0
phase1	155	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	nginx-request-logging	nginx-request-logging__VoT2EVh	True	clean_success	False	103.513568	0.006539859200000001	0.006539859200000001	0.0	recorded_effective_cost	high	469436.0	440064.0	4270.0	913770.0
phase1	156	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	torch-pipeline-parallelism	torch-pipeline-parallelism__pu6ugQM	False	normal_failure	False	617.396456	0.0103869584	0.0103869584	0.0	recorded_effective_cost	high	144518.0	118528.0	22916.0	285962.0
phase1	157	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	nginx-request-logging	nginx-request-logging__swomBEP	True	clean_success	False	99.501098	0.0058969568	0.0058969568	0.0	recorded_effective_cost	high	351902.0	323456.0	3603.0	678961.0
phase1	158	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	password-recovery	password-recovery__S6XhSZk	False	normal_failure	False	263.304236	0.012197808000000001	0.012197808000000001	0.0	recorded_effective_cost	high	944212.0	911360.0	18024.0	1873596.0
phase1	159	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	multi-source-data-merger	multi-source-data-merger__yuhtB2A	True	clean_success	False	171.967452	0.008272572	0.008272572	0.0	recorded_effective_cost	high	442219.0	410240.0	9453.0	861912.0
phase1	160	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	git-leak-recovery	git-leak-recovery__8AUATKM	True	clean_success	False	82.262982	0.0042626528	0.0042626528	0.0	recorded_effective_cost	high	123590.0	98176.0	1535.0	223301.0
phase1	161	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	nginx-request-logging	nginx-request-logging__TwFCrpn	True	clean_success	False	92.75164	0.0054432504	0.0054432504	0.0	recorded_effective_cost	high	341247.0	314368.0	2857.0	658472.0
phase1	162	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	model-extraction-relu-logits	model-extraction-relu-logits__2fbZ5k3	False	normal_failure	False	943.205243	0.032222008	0.032222008	0.0	recorded_effective_cost	high	1677834.0	1634560.0	77096.0	3389490.0
phase1	163	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	cancel-async-tasks	cancel-async-tasks__sp3JAZY	True	clean_success	False	126.615583	0.006151062400000001	0.006151062400000001	0.0	recorded_effective_cost	high	312968.0	286208.0	5726.0	604902.0
phase1	164	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	query-optimize	query-optimize__gTjbtaH	False	normal_failure	False	1026.759352	0.011725912800000002	0.011725912800000002	0.0	recorded_effective_cost	high	485561.0	440576.0	14980.0	941117.0
phase1	165	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	fix-code-vulnerability	fix-code-vulnerability__mGm6nhM	True	clean_success	False	187.520189	0.013569970399999999	0.013569970399999999	0.0	recorded_effective_cost	high	1195807.0	1146368.0	12281.0	2354456.0
phase1	166	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	git-leak-recovery	git-leak-recovery__nrb7Z6y	True	clean_success	False	114.109394	0.006035260000000001	0.006035260000000001	0.0	recorded_effective_cost	high	424221.0	396800.0	3876.0	824897.0
phase1	167	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	password-recovery	password-recovery__S9ikQ58	False	normal_failure	False	318.278431	0.016327332	0.016327332	0.0	recorded_effective_cost	high	1244485.0	1200640.0	24383.0	2469508.0
phase1	168	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	polyglot-rust-c	polyglot-rust-c__3A8mqaB	False	exception_failure	True	964.521896	0.0213330824	0.0213330824	0.0	recorded_effective_cost	high	47707.0	23808.0	64002.0	135517.0
phase1	169	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	modernize-scientific-stack	modernize-scientific-stack__mFf2v7K	True	clean_success	False	73.449238	0.004310152	0.004310152	0.0	recorded_effective_cost	high	103464.0	77440.0	1607.0	182511.0
phase1	170	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	openssl-selfsigned-cert	openssl-selfsigned-cert__XU45p5z	False	normal_failure	False	98.631008	0.005877536	0.005877536	0.0	recorded_effective_cost	high	418304.0	392320.0	4076.0	814700.0
phase1	171	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	openssl-selfsigned-cert	openssl-selfsigned-cert__wGTSYyE	False	normal_failure	False	102.423515	0.0065743272	0.0065743272	0.0	recorded_effective_cost	high	502971.0	474624.0	4560.0	982155.0
phase1	172	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	custom-memory-heap-crash	custom-memory-heap-crash__ZoNYCNP	True	clean_success	False	801.509573	0.03813012560000001	0.03813012560000001	0.0	recorded_effective_cost	high	3889891.0	3828352.0	67126.0	7785369.0
phase1	173	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	custom-memory-heap-crash	custom-memory-heap-crash__5DCUR3C	True	clean_success	False	640.433967	0.023713816	0.023713816	0.0	recorded_effective_cost	high	1362700.0	1301120.0	40891.0	2704711.0
phase1	174	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	password-recovery	password-recovery__zSLtReM	True	clean_success	False	126.536365	0.006962900000000001	0.006962900000000001	0.0	recorded_effective_cost	high	323097.0	294400.0	7575.0	625072.0
phase1	175	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	multi-source-data-merger	multi-source-data-merger__rkQjydC	True	clean_success	False	130.098198	0.0066226664	0.0066226664	0.0	recorded_effective_cost	high	326309.0	297088.0	6071.0	629468.0
phase1	176	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	custom-memory-heap-crash	custom-memory-heap-crash__XyEtKzm	True	clean_success	False	875.148723	0.0418746552	0.0418746552	0.0	recorded_effective_cost	high	5622651.0	5555584.0	60463.0	11238698.0
phase1	177	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	configure-git-webserver	configure-git-webserver__YKAuxrg	True	clean_success	False	141.189609	0.0068878208000000005	0.0068878208000000005	0.0	recorded_effective_cost	high	522032.0	494336.0	5808.0	1022176.0
phase1	178	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	mteb-retrieve	mteb-retrieve__7qX7MN5	False	normal_failure	False	376.855862	0.0045987704	0.0045987704	0.0	recorded_effective_cost	high	177597.0	151168.0	1698.0	330463.0
phase1	179	arm-c-deepseek-flash	deepseek	deepseek-v4-flash	sqlite-db-truncate	sqlite-db-truncate__qQJmqMK	True	clean_success	False	654.978174	0.0310412256	0.0310412256	0.0	recorded_effective_cost	high	1161588.0	1101952.0	70024.0	2333564.0
